hos_cd	ins	fie_name	dep_cd	year	invr_intr
0104443	0	歯口外	32	2023	1
0105937	0	歯口外	32	2023	1
0106059	0	歯口外	32	2023	1
0106414	0	歯口外	32	2023	1
0106539	0	消化内	50	2023	1
0106558	0	乳甲外	16	2023	2
0106558	0	整形外	18	2023	1
0106749	0	腎臓内	08	2023	1
0107024	0	歯口外	32	2023	1
0107135	0	皮膚科	21	2023	1
0107305	0	歯口外	32	2023	1
0107564	0	眼科	26	2023	16
0107663	0	循環内	07	2023	1
0107663	0	糖尿内	06	2023	1
0107663	0	腎臓内	08	2023	1
0107838	0	心血外	15	2023	1
0107982	0	リハ	31	2023	1
0107982	0	歯口外	32	2023	1
0108030	0	歯口外	32	2023	1
0108034	0	眼科	26	2023	2
0108097	0	歯口外	32	2023	1
0108345	0	歯口外	32	2023	1
0108451	0	耳鼻科	25	2023	1
0108469	0	歯口外	32	2023	6
0108477	0	歯口外	32	2023	1
0108675	0	歯口外	32	2023	6
0108828	0	救急科	34	2023	2
0109335	0	歯口外	32	2023	1
0109467	0	歯口外	32	2023	1
0109875	0	産婦人	43	2023	1
0110013	0	整形外	18	2023	1
0110062	0	産婦人	43	2023	1
0110170	0	呼吸内	05	2023	1
0110170	0	心療科	12	2023	1
0110170	0	整形外	18	2023	1
0110170	0	脳神内	02	2023	1
0110246	0	乳甲外	16	2023	1
0110246	0	形成外	19	2023	2
0110246	0	循環内	07	2023	1
0110246	0	救急科	34	2023	1
0110246	0	整形外	18	2023	2
0110246	0	眼科	26	2023	2
0110261	0	泌尿器	22	2023	1
0110261	0	脳神内	02	2023	1
0110261	0	腎臓内	08	2023	2
0110279	0	リハ	31	2023	1
0110279	0	心療科	12	2023	11
0110279	0	救急科	34	2023	2
0110279	0	消化内	50	2023	1
0110279	0	糖尿内	06	2023	1
0110279	0	脳神内	02	2023	2
0110352	0	消化外	14	2023	1
0110416	0	歯口外	32	2023	1
0110427	0	リウ膠	48	2023	2
0110493	0	心療科	12	2023	1
0110493	0	救急科	34	2023	1
0110493	0	整形外	18	2023	1
0110493	0	泌尿器	22	2023	1
0110493	0	腎臓内	08	2023	2
0110531	0	歯口外	32	2023	1
0110580	0	歯口外	32	2023	30
0110626	0	乳甲外	16	2023	1
0110626	0	循環内	07	2023	2
0110626	0	心血外	15	2023	1
0110626	0	放治療	29	2023	1
0110626	0	救急科	34	2023	1
0110626	0	脳神内	02	2023	1
0110689	0	歯口外	32	2023	2
0111018	0	歯口外	32	2023	1
0111061	0	消化内	50	2023	1
0111061	0	皮膚科	21	2023	3
0111152	0	呼吸内	05	2023	2
0111152	0	呼吸外	13	2023	10
0111152	0	小児科	10	2023	2
0111152	0	形成外	19	2023	1
0111152	0	循環内	07	2023	11
0111152	0	心療科	12	2023	1
0111152	0	心血外	15	2023	22
0111152	0	救急科	34	2023	9
0111152	0	整形外	18	2023	9
0111152	0	泌尿器	22	2023	1
0111152	0	消化内	50	2023	5
0111152	0	消化外	14	2023	4
0111152	0	皮膚科	21	2023	2
0111152	0	糖尿内	06	2023	4
0111152	0	総合診	36	2023	4
0111152	0	耳鼻科	25	2023	1
0111152	0	脳卒中	09	2023	2
0111152	0	脳神内	02	2023	5
0111152	0	脳神外	20	2023	2
0111152	0	腎臓内	08	2023	16
0111240	0	歯口外	32	2023	1
0111299	0	歯口外	32	2023	1
0111319	0	リウ膠	48	2023	2
0111319	0	呼吸外	13	2023	1
0111319	0	形成外	19	2023	1
0111319	0	放診断	28	2023	1
0111319	0	救急科	34	2023	5
0111319	0	整形外	18	2023	3
0111319	0	眼科	26	2023	1
0111319	0	糖尿内	06	2023	1
0111319	0	脳神内	02	2023	4
0111319	0	脳神外	20	2023	1
0111319	0	腎臓内	08	2023	1
0111323	0	形成外	19	2023	1
0111327	0	心血外	15	2023	1
0111327	0	放核医	30	2023	1
0111327	0	腎臓内	08	2023	1
0111392	0	循環内	07	2023	1
0111392	0	救急科	34	2023	2
0111392	0	整形外	18	2023	2
0111392	0	糖尿内	06	2023	1
0111392	0	脳卒中	09	2023	3
0111392	0	脳神内	02	2023	1
0111392	0	脳神外	20	2023	1
0111400	0	整形外	18	2023	1
0111400	0	脳神内	02	2023	2
0111400	0	臨腫瘍	27	2023	1
0111442	0	乳甲外	16	2023	1
0111459	0	心血外	15	2023	1
0111459	0	整形外	18	2023	1
0111475	0	眼科	26	2023	3
0111489	0	歯口外	32	2023	1
0111491	0	放診断	28	2023	1
0111491	0	泌尿器	22	2023	1
0111491	0	脳卒中	09	2023	1
0111539	0	歯口外	32	2023	2
0111541	0	皮膚科	21	2023	2
0111608	0	心血外	15	2023	4
0111608	0	放診断	28	2023	1
0111608	0	救急科	34	2023	2
0111608	0	整形外	18	2023	2
0111608	0	消化外	14	2023	1
0111608	0	脳神内	02	2023	1
0111624	0	心血外	15	2023	2
0111673	0	眼科	26	2023	1
0111699	0	眼科	26	2023	2
0111749	0	脳神外	20	2023	1
0111830	0	糖尿内	06	2023	1
0111855	0	心血外	15	2023	2
0111855	0	腎臓内	08	2023	2
0111871	0	整形外	18	2023	1
0111889	0	小児科	10	2023	1
0111913	0	腎臓内	08	2023	2
0111954	0	リウ膠	48	2023	2
0111954	0	心血外	15	2023	1
0111954	0	放診断	28	2023	10
0111954	0	救急科	34	2023	3
0111954	0	整形外	18	2023	8
0111954	0	皮膚科	21	2023	1
0111954	0	脳神内	02	2023	1
0111954	0	麻酔科	37	2023	1
0111970	0	腎臓内	08	2023	1
0112028	0	循環内	07	2023	2
0112028	0	救急科	34	2023	2
0112028	0	整形外	18	2023	3
0112036	0	眼科	26	2023	2
0112036	0	脳卒中	09	2023	1
0112044	0	眼科	26	2023	2
0112069	0	呼吸内	05	2023	2
0112069	0	心血外	15	2023	1
0112069	0	整形外	18	2023	1
0112069	0	脳神外	20	2023	1
0112069	0	血液内	01	2023	1
0112119	0	循環内	07	2023	1
0112127	0	脳卒中	09	2023	1
0112184	0	心血外	15	2023	1
0112184	0	放診断	28	2023	5
0112184	0	消化外	14	2023	1
0112184	0	腎臓内	08	2023	3
0112184	0	血液内	01	2023	1
0112192	0	脳卒中	09	2023	1
0112192	0	脳神内	02	2023	1
0112218	0	眼科	26	2023	4
0112218	0	腎臓内	08	2023	1
0112259	0	総合診	36	2023	1
0112259	0	腎臓内	08	2023	2
0112259	0	血液内	01	2023	1
0112283	0	リウ膠	48	2023	1
0112283	0	循環内	07	2023	1
0112283	0	皮膚科	21	2023	1
0112283	0	糖尿内	06	2023	1
0112283	0	脳卒中	09	2023	1
0112291	0	消化外	14	2023	1
0112291	0	脳神内	02	2023	1
0112309	0	リウ膠	48	2023	1
0112309	0	産婦人	43	2023	1
0112309	0	糖尿内	06	2023	1
0112325	0	循環内	07	2023	1
0112325	0	耳鼻科	25	2023	1
0112325	0	腎臓内	08	2023	1
0112333	0	消化内	50	2023	1
0112341	0	糖尿内	06	2023	1
0112358	0	整形外	18	2023	1
0112416	0	循環内	07	2023	1
0112416	0	脳神内	02	2023	1
0112465	0	心血外	15	2023	1
0112465	0	腎臓内	08	2023	1
0112515	0	糖尿内	06	2023	1
0112564	0	循環内	07	2023	1
0112564	0	心血外	15	2023	2
0112564	0	救急科	34	2023	1
0112564	0	整形外	18	2023	2
0112564	0	泌尿器	22	2023	1
0112564	0	脳神内	02	2023	4
0112564	0	血液内	01	2023	1
0112622	0	眼科	26	2023	3
0112630	0	乳甲外	16	2023	1
0112630	0	整形外	18	2023	3
0112630	0	歯口外	32	2023	1
0112630	0	消化内	50	2023	1
0112630	0	耳鼻科	25	2023	1
0112648	0	整形外	18	2023	1
0112648	0	皮膚科	21	2023	1
0112671	0	血液内	01	2023	1
0112754	0	耳鼻科	25	2023	1
0112770	0	心血外	15	2023	1
0112788	0	整形外	18	2023	1
0112812	0	耳鼻科	25	2023	3
0112820	0	リウ膠	48	2023	2
0112820	0	呼吸内	05	2023	5
0112820	0	循環内	07	2023	1
0112820	0	心血外	15	2023	3
0112820	0	救急科	34	2023	1
0112820	0	整形外	18	2023	2
0112820	0	糖尿内	06	2023	2
0112820	0	耳鼻科	25	2023	1
0112820	0	脳神内	02	2023	2
0112820	0	脳神外	20	2023	2
0112820	0	腎臓内	08	2023	2
0112820	0	血液内	01	2023	2
0112846	0	救急科	34	2023	1
0112846	0	整形外	18	2023	1
0112861	0	リウ膠	48	2023	1
0112861	0	糖尿内	06	2023	1
0112887	0	眼科	26	2023	5
0112887	0	糖尿内	06	2023	1
0112960	0	循環内	07	2023	2
0112960	0	糖尿内	06	2023	1
0112960	0	腎臓内	08	2023	4
0112978	0	呼吸内	05	2023	1
0112994	0	眼科	26	2023	2
0112994	0	糖尿内	06	2023	1
0113000	0	心血外	15	2023	1
0113026	0	循環内	07	2023	1
0113026	0	整形外	18	2023	2
0113026	0	脳神内	02	2023	1
0113067	0	脳神外	20	2023	1
0113125	0	乳甲外	16	2023	1
0113190	0	脳卒中	09	2023	1
0113208	0	循環内	07	2023	1
0113208	0	総合診	36	2023	1
0113208	0	腎臓内	08	2023	7
0113257	0	消化内	50	2023	2
0113281	0	循環内	07	2023	1
0113281	0	消化内	50	2023	1
0113281	0	総合診	36	2023	1
0113281	0	脳卒中	09	2023	1
0113299	0	放診断	28	2023	1
0113315	0	循環内	07	2023	1
0113349	0	救急科	34	2023	2
0113349	0	整形外	18	2023	2
0113349	0	消化内	50	2023	1
0113349	0	脳神内	02	2023	2
0113372	0	循環内	07	2023	1
0113422	0	整形外	18	2023	1
0113489	0	救急科	34	2023	2
0113489	0	整形外	18	2023	12
0113489	0	腎臓内	08	2023	1
0113539	0	放核医	30	2023	1
0113547	0	放診断	28	2023	1
0113554	0	整形外	18	2023	1
0113554	0	総合診	36	2023	1
0113554	0	脳神内	02	2023	1
0113596	0	心血外	15	2023	1
0113596	0	整形外	18	2023	1
0113596	0	泌尿器	22	2023	1
0113596	0	腎臓内	08	2023	1
0113638	0	リウ膠	48	2023	1
0113638	0	泌尿器	22	2023	1
0113638	0	産婦人	43	2023	3
0113638	0	糖尿内	06	2023	1
0113638	0	血液内	01	2023	1
0113687	0	循環内	07	2023	2
0113687	0	消化内	50	2023	1
0113695	0	産婦人	43	2023	1
0113711	0	整形外	18	2023	1
0113737	0	心血外	15	2023	7
0113737	0	救急科	34	2023	1
0113737	0	腎臓内	08	2023	2
0113828	0	整形外	18	2023	2
0113885	0	腎臓内	08	2023	1
0113893	0	放診断	28	2023	1
0113893	0	腎臓内	08	2023	2
0113927	0	整形外	18	2023	1
0114008	0	心血外	15	2023	2
0114016	0	眼科	26	2023	1
0114032	0	リウ膠	48	2023	1
0114032	0	形成外	19	2023	1
0114032	0	循環内	07	2023	3
0114032	0	放治療	29	2023	2
0114032	0	救急科	34	2023	2
0114032	0	整形外	18	2023	5
0114032	0	泌尿器	22	2023	6
0114032	0	消化内	50	2023	6
0114032	0	消化外	14	2023	8
0114032	0	産婦人	43	2023	5
0114032	0	糖尿内	06	2023	1
0114032	0	脳卒中	09	2023	1
0114032	0	脳神外	20	2023	2
0114032	0	臨腫瘍	27	2023	2
0114057	0	腎臓内	08	2023	2
0114065	0	整形外	18	2023	1
0114115	0	循環内	07	2023	2
0114115	0	放診断	28	2023	1
0114164	0	脳神内	02	2023	1
0114172	0	小児科	10	2023	1
0114198	0	リハ	31	2023	1
0114198	0	呼吸外	13	2023	3
0114198	0	放診断	28	2023	5
0114198	0	救急科	34	2023	2
0114198	0	整形外	18	2023	6
0114198	0	脳神内	02	2023	2
0114198	0	腎臓内	08	2023	1
0114222	0	循環内	07	2023	7
0114222	0	心血外	15	2023	1
0114222	0	放診断	28	2023	1
0114222	0	整形外	18	2023	1
0114222	0	消化内	50	2023	1
0114222	0	皮膚科	21	2023	2
0114222	0	糖尿内	06	2023	3
0114222	0	耳鼻科	25	2023	1
0114222	0	脳神内	02	2023	1
0114222	0	腎臓内	08	2023	9
0114230	0	血液内	01	2023	1
0114271	0	乳甲外	16	2023	15
0114271	0	呼吸内	05	2023	1
0114271	0	循環内	07	2023	1
0114271	0	放核医	30	2023	10
0114271	0	放治療	29	2023	1
0114271	0	消化内	50	2023	2
0114271	0	産婦人	43	2023	5
0114271	0	糖尿内	06	2023	1
0114271	0	脳神内	02	2023	2
0114271	0	脳神外	20	2023	1
0114271	0	血液内	01	2023	2
0114297	0	リウ膠	48	2023	1
0114297	0	呼吸外	13	2023	2
0114297	0	循環内	07	2023	3
0114297	0	泌尿器	22	2023	1
0114297	0	消化内	50	2023	1
0114297	0	産婦人	43	2023	1
0114297	0	皮膚科	21	2023	1
0114297	0	脳卒中	09	2023	1
0114297	0	血液内	01	2023	1
0114305	0	循環内	07	2023	2
0114305	0	心血外	15	2023	2
0114305	0	総合診	36	2023	1
0114305	0	脳卒中	09	2023	3
0114305	0	脳神外	20	2023	2
0114388	0	呼吸内	05	2023	2
0114388	0	糖尿内	06	2023	1
0114388	0	腎臓内	08	2023	12
0114396	0	乳甲外	16	2023	2
0114396	0	循環内	07	2023	1
0114396	0	産婦人	43	2023	1
0114420	0	心血外	15	2023	1
0114461	0	脳神内	02	2023	1
0114479	0	救急科	34	2023	1
0114503	0	心療科	12	2023	1
0114537	0	乳甲外	16	2023	1
0114537	0	呼吸内	05	2023	2
0114537	0	呼吸外	13	2023	3
0114537	0	循環内	07	2023	38
0114537	0	心血外	15	2023	8
0114537	0	救急科	34	2023	1
0114537	0	整形外	18	2023	2
0114537	0	歯口外	32	2023	3
0114537	0	泌尿器	22	2023	2
0114537	0	消化内	50	2023	7
0114537	0	消化外	14	2023	1
0114537	0	脳卒中	09	2023	5
0114537	0	脳神内	02	2023	2
0114537	0	脳神外	20	2023	1
0114537	0	腎臓内	08	2023	18
0114537	0	血液内	01	2023	4
0114552	0	形成外	19	2023	1
0114552	0	救急科	34	2023	1
0114560	0	リウ膠	48	2023	1
0114560	0	呼吸内	05	2023	1
0114560	0	小児科	10	2023	2
0114560	0	循環内	07	2023	10
0114560	0	心療科	12	2023	1
0114560	0	心血外	15	2023	8
0114560	0	整形外	18	2023	1
0114560	0	泌尿器	22	2023	4
0114560	0	消化内	50	2023	6
0114560	0	皮膚科	21	2023	2
0114560	0	糖尿内	06	2023	7
0114560	0	総合診	36	2023	1
0114560	0	脳卒中	09	2023	2
0114560	0	脳神内	02	2023	6
0114560	0	脳神外	20	2023	1
0114560	0	血液内	01	2023	1
0114586	0	整形外	18	2023	1
0114586	0	脳神内	02	2023	6
0114602	0	放診断	28	2023	2
0114602	0	消化内	50	2023	1
0114602	0	眼科	26	2023	5
0114602	0	糖尿内	06	2023	2
0114602	0	脳神内	02	2023	1
0114610	0	リハ	31	2023	1
0114610	0	心血外	15	2023	1
0114610	0	泌尿器	22	2023	1
0114610	0	消化内	50	2023	3
0114610	0	耳鼻科	25	2023	1
0114636	0	循環内	07	2023	2
0114776	0	リウ膠	48	2023	4
0114776	0	リハ	31	2023	2
0114776	0	循環内	07	2023	4
0114776	0	心血外	15	2023	2
0114776	0	救急科	34	2023	3
0114776	0	整形外	18	2023	8
0114776	0	泌尿器	22	2023	2
0114776	0	消化内	50	2023	5
0114776	0	消化外	14	2023	1
0114776	0	皮膚科	21	2023	1
0114776	0	糖尿内	06	2023	4
0114776	0	総合診	36	2023	2
0114776	0	脳卒中	09	2023	1
0114776	0	脳神内	02	2023	3
0114776	0	脳神外	20	2023	2
0114776	0	腎臓内	08	2023	3
0114826	0	循環内	07	2023	2
0114867	0	リウ膠	48	2023	1
0114867	0	乳甲外	16	2023	1
0114867	0	心血外	15	2023	2
0114867	0	耳鼻科	25	2023	1
0114883	0	整形外	18	2023	1
0114974	0	皮膚科	21	2023	1
0114982	0	リウ膠	48	2023	1
0114982	0	心血外	15	2023	2
0114982	0	放診断	28	2023	2
0114982	0	救急科	34	2023	1
0114982	0	整形外	18	2023	1
0114982	0	消化内	50	2023	1
0114982	0	総合診	36	2023	1
0114982	0	脳神内	02	2023	2
0114990	0	リハ	31	2023	1
0115013	0	乳甲外	16	2023	1
0115013	0	循環内	07	2023	2
0115013	0	麻酔科	37	2023	1
0115039	0	腎臓内	08	2023	2
0115096	0	乳甲外	16	2023	1
0115096	0	呼吸内	05	2023	1
0115096	0	循環内	07	2023	1
0115096	0	心血外	15	2023	1
0115096	0	消化内	50	2023	1
0115120	0	消化内	50	2023	1
0115138	0	救急科	34	2023	1
0115153	0	腎臓内	08	2023	1
0115179	0	耳鼻科	25	2023	1
0115195	0	リウ膠	48	2023	1
0115195	0	眼科	26	2023	2
0115203	0	心血外	15	2023	2
0115229	0	心療科	12	2023	11
0115229	0	救急科	34	2023	7
0115229	0	脳神内	02	2023	1
0115245	0	救急科	34	2023	1
0115245	0	整形外	18	2023	1
0115252	0	循環内	07	2023	2
0115278	0	循環内	07	2023	1
0115278	0	眼科	26	2023	2
0115286	0	小児外	17	2023	1
0115286	0	産婦人	43	2023	5
0115286	0	眼科	26	2023	1
0115286	0	糖尿内	06	2023	1
0115310	0	呼吸内	05	2023	1
0115310	0	眼科	26	2023	3
0115328	0	リハ	31	2023	1
0115328	0	呼吸内	05	2023	1
0115328	0	小児科	10	2023	4
0115328	0	循環内	07	2023	7
0115328	0	心血外	15	2023	2
0115328	0	救急科	34	2023	1
0115328	0	泌尿器	22	2023	1
0115328	0	消化内	50	2023	1
0115328	0	皮膚科	21	2023	1
0115328	0	糖尿内	06	2023	5
0115328	0	脳卒中	09	2023	1
0115328	0	脳神内	02	2023	3
0115351	0	整形外	18	2023	1
0115401	0	循環内	07	2023	2
0115401	0	心血外	15	2023	1
0115435	0	心血外	15	2023	1
0115435	0	腎臓内	08	2023	1
0115468	0	整形外	18	2023	2
0115476	0	循環内	07	2023	4
0115476	0	心血外	15	2023	6
0115476	0	放核医	30	2023	1
0115476	0	整形外	18	2023	1
0115476	0	消化内	50	2023	1
0115476	0	耳鼻科	25	2023	1
0115476	0	脳卒中	09	2023	1
0115476	0	脳神内	02	2023	1
0115492	0	リウ膠	48	2023	1
0115492	0	眼科	26	2023	1
0115492	0	糖尿内	06	2023	1
0115534	0	呼吸内	05	2023	1
0115534	0	循環内	07	2023	1
0115567	0	脳神内	02	2023	1
0115567	0	臨腫瘍	27	2023	1
0115609	0	消化内	50	2023	1
0115609	0	皮膚科	21	2023	1
0115633	0	皮膚科	21	2023	1
0115641	0	救急科	34	2023	1
0115658	0	心血外	15	2023	3
0115658	0	放核医	30	2023	5
0115674	0	リハ	31	2023	1
0115674	0	整形外	18	2023	3
0115674	0	脳卒中	09	2023	2
0115674	0	脳神外	20	2023	3
0115682	0	小児科	10	2023	1
0115682	0	循環内	07	2023	1
0115690	0	小児科	10	2023	2
0115690	0	心療科	12	2023	1
0115690	0	整形外	18	2023	2
0115690	0	脳神内	02	2023	1
0115716	0	呼吸外	13	2023	1
0115716	0	循環内	07	2023	1
0115716	0	皮膚科	21	2023	1
0115724	0	リハ	31	2023	1
0115724	0	小児科	10	2023	1
0115732	0	皮膚科	21	2023	2
0115740	0	リハ	31	2023	1
0115740	0	循環内	07	2023	5
0115740	0	心血外	15	2023	4
0115740	0	救急科	34	2023	3
0115740	0	整形外	18	2023	1
0115740	0	消化内	50	2023	1
0115740	0	脳卒中	09	2023	2
0115740	0	脳神外	20	2023	1
0115740	0	腎臓内	08	2023	1
0115740	0	臨腫瘍	27	2023	1
0115740	0	血液内	01	2023	1
0115765	0	眼科	26	2023	2
0115773	0	整形外	18	2023	1
0115815	0	循環内	07	2023	1
0115823	0	リハ	31	2023	1
0115823	0	泌尿器	22	2023	1
0115823	0	皮膚科	21	2023	1
0115823	0	腎臓内	08	2023	2
0115823	0	臨腫瘍	27	2023	3
0115856	0	整形外	18	2023	1
0115898	0	心療科	12	2023	1
0115898	0	救急科	34	2023	1
0115906	0	呼吸内	05	2023	1
0115906	0	呼吸外	13	2023	1
0115906	0	循環内	07	2023	1
0115906	0	耳鼻科	25	2023	1
0115922	0	リハ	31	2023	3
0115922	0	小児科	10	2023	3
0115922	0	循環内	07	2023	2
0115922	0	泌尿器	22	2023	2
0115922	0	脳神内	02	2023	3
0115922	0	腎臓内	08	2023	1
0115922	0	臨腫瘍	27	2023	1
0115955	0	呼吸内	05	2023	1
0115955	0	耳鼻科	25	2023	14
0115963	0	放診断	28	2023	1
0115963	0	整形外	18	2023	4
0115963	0	脳神内	02	2023	2
0116037	0	小児科	10	2023	1
0116045	0	乳甲外	16	2023	1
0116045	0	循環内	07	2023	1
0116045	0	脳神内	02	2023	1
0116060	0	小児科	10	2023	1
0116060	0	耳鼻科	25	2023	5
0116110	0	泌尿器	22	2023	1
0116110	0	消化内	50	2023	1
0116110	0	脳神内	02	2023	10
0116136	0	心血外	15	2023	2
0116169	0	整形外	18	2023	3
0116169	0	泌尿器	22	2023	2
0116169	0	眼科	26	2023	1
0116169	0	脳神内	02	2023	1
0116169	0	脳神外	20	2023	2
0116169	0	臨腫瘍	27	2023	1
0116185	0	眼科	26	2023	23
0116185	0	脳卒中	09	2023	1
0116193	0	リハ	31	2023	1
0116193	0	循環内	07	2023	1
0116193	0	泌尿器	22	2023	1
0116201	0	脳神内	02	2023	1
0116219	0	乳甲外	16	2023	1
0116219	0	循環内	07	2023	1
0116235	0	循環内	07	2023	1
0116243	0	リウ膠	48	2023	1
0116243	0	乳甲外	16	2023	1
0116243	0	整形外	18	2023	2
0116243	0	眼科	26	2023	1
0116243	0	糖尿内	06	2023	2
0116243	0	耳鼻科	25	2023	1
0116276	0	泌尿器	22	2023	1
0116292	0	眼科	26	2023	1
0116300	0	リウ膠	48	2023	2
0116300	0	眼科	26	2023	16
0116326	0	循環内	07	2023	1
0116326	0	消化内	50	2023	1
0116334	0	小児科	10	2023	2
0116342	0	呼吸内	05	2023	1
0116359	0	産婦人	43	2023	1
0116383	0	循環内	07	2023	1
0116383	0	脳神内	02	2023	2
0116409	0	泌尿器	22	2023	1
0116425	0	乳甲外	16	2023	1
0116425	0	呼吸外	13	2023	4
0116425	0	循環内	07	2023	6
0116425	0	放診断	28	2023	1
0116425	0	消化内	50	2023	1
0116425	0	皮膚科	21	2023	1
0116425	0	耳鼻科	25	2023	1
0116425	0	腎臓内	08	2023	8
0116441	0	救急科	34	2023	2
0116441	0	整形外	18	2023	2
0116458	0	整形外	18	2023	1
0116458	0	臨腫瘍	27	2023	1
0116466	0	耳鼻科	25	2023	1
0116490	0	循環内	07	2023	4
0116490	0	放診断	28	2023	1
0116490	0	救急科	34	2023	1
0116490	0	脳神内	02	2023	1
0116490	0	腎臓内	08	2023	29
0116524	0	皮膚科	21	2023	1
0116565	0	救急科	34	2023	1
0116573	0	眼科	26	2023	1
0116615	0	循環内	07	2023	3
0116615	0	心血外	15	2023	1
0116615	0	消化内	50	2023	1
0116615	0	総合診	36	2023	6
0116615	0	腎臓内	08	2023	3
0116664	0	放核医	30	2023	1
0116664	0	救急科	34	2023	1
0116664	0	皮膚科	21	2023	4
0116805	0	脳神内	02	2023	1
0116821	0	乳甲外	16	2023	165
0116821	0	放核医	30	2023	3
0116821	0	放診断	28	2023	7
0116821	0	糖尿内	06	2023	1
0118834	0	乳甲外	16	2023	1
0120039	0	耳鼻科	25	2023	1
0120134	0	歯口外	32	2023	2
0120294	0	循環内	07	2023	2
0120294	0	心血外	15	2023	1
0120294	0	泌尿器	22	2023	1
0120294	0	消化内	50	2023	1
0120294	0	皮膚科	21	2023	1
0120294	0	脳卒中	09	2023	1
0120294	0	脳神内	02	2023	1
0120385	0	救急科	34	2023	1
0120427	0	心療科	12	2023	2
0120476	0	救急科	34	2023	1
0120476	0	整形外	18	2023	1
0120518	0	循環内	07	2023	1
0120518	0	脳卒中	09	2023	1
0120518	0	脳神外	20	2023	2
0120609	0	心療科	12	2023	1
0120807	0	脳神内	02	2023	1
0120815	0	耳鼻科	25	2023	2
0120880	0	整形外	18	2023	1
0121151	0	消化内	50	2023	1
0121185	0	循環内	07	2023	1
0121185	0	心血外	15	2023	1
0121185	0	産婦人	43	2023	1
0121235	0	小児科	10	2023	1
0121235	0	耳鼻科	25	2023	1
0121359	0	小児科	10	2023	3
0121383	0	耳鼻科	25	2023	1
0121458	0	リウ膠	48	2023	1
0121458	0	リハ	31	2023	1
0121458	0	眼科	26	2023	1
0121573	0	眼科	26	2023	1
0121581	0	救急科	34	2023	1
0121581	0	眼科	26	2023	1
0121599	0	心療科	12	2023	1
0121599	0	救急科	34	2023	1
0121607	0	循環内	07	2023	3
0121607	0	整形外	18	2023	1
0121607	0	消化内	50	2023	1
0121607	0	脳神内	02	2023	1
0121607	0	腎臓内	08	2023	3
0121714	0	皮膚科	21	2023	1
0121714	0	耳鼻科	25	2023	10
0121730	0	皮膚科	21	2023	1
0121813	0	脳神内	02	2023	1
0121821	0	脳卒中	09	2023	1
0121870	0	乳甲外	16	2023	1
0121896	0	心療科	12	2023	2
0121946	0	リハ	31	2023	1
0122027	0	皮膚科	21	2023	7
0122035	0	循環内	07	2023	2
0122159	0	耳鼻科	25	2023	2
0122209	0	皮膚科	21	2023	1
0122266	0	皮膚科	21	2023	1
0122316	0	小児科	10	2023	1
0122316	0	産婦人	43	2023	2
0122324	0	乳甲外	16	2023	1
0122324	0	泌尿器	22	2023	1
0122324	0	消化内	50	2023	2
0122324	0	脳卒中	09	2023	1
0122324	0	脳神内	02	2023	4
0122324	0	血液内	01	2023	1
0122399	0	心血外	15	2023	1
0122407	0	消化内	50	2023	1
0122464	0	リハ	31	2023	1
0122464	0	救急科	34	2023	2
0122530	0	心療科	12	2023	1
0122589	0	心療科	12	2023	1
0122662	0	心血外	15	2023	1
0122670	0	心血外	15	2023	1
0122670	0	腎臓内	08	2023	1
0122738	0	リハ	31	2023	2
0122738	0	放核医	30	2023	1
0122746	0	心療科	12	2023	1
0122746	0	救急科	34	2023	1
0122761	0	眼科	26	2023	2
0122795	0	産婦人	43	2023	1
0122795	0	耳鼻科	25	2023	1
0122829	0	乳甲外	16	2023	3
0122829	0	呼吸内	05	2023	1
0122829	0	循環内	07	2023	8
0122829	0	心療科	12	2023	1
0122829	0	放診断	28	2023	8
0122829	0	消化内	50	2023	3
0122829	0	糖尿内	06	2023	2
0122829	0	耳鼻科	25	2023	1
0122829	0	脳神内	02	2023	8
0122845	0	産婦人	43	2023	1
0122977	0	リハ	31	2023	1
0122977	0	消化内	50	2023	1
0122977	0	脳神外	20	2023	1
0122993	0	耳鼻科	25	2023	1
0123041	0	リウ膠	48	2023	1
0123041	0	乳甲外	16	2023	1
0123165	0	乳甲外	16	2023	1
0123249	0	心血外	15	2023	1
0123249	0	整形外	18	2023	1
0123322	0	消化内	50	2023	1
0123322	0	糖尿内	06	2023	1
0123322	0	脳神内	02	2023	1
0123330	0	腎臓内	08	2023	2
0123355	0	消化外	14	2023	1
0123355	0	腎臓内	08	2023	1
0123363	0	眼科	26	2023	11
0123397	0	眼科	26	2023	1
0123405	0	小児科	10	2023	9
0123405	0	循環内	07	2023	1
0123405	0	救急科	34	2023	1
0123405	0	産婦人	43	2023	23
0123470	0	形成外	19	2023	1
0123488	0	放診断	28	2023	1
0123496	0	心血外	15	2023	2
0123496	0	糖尿内	06	2023	1
0123546	0	心血外	15	2023	2
0123611	0	眼科	26	2023	1
0123611	0	耳鼻科	25	2023	1
0123652	0	形成外	19	2023	1
0123701	0	泌尿器	22	2023	1
0123736	0	眼科	26	2023	1
0123751	0	眼科	26	2023	5
0123777	0	皮膚科	21	2023	1
0123793	0	リウ膠	48	2023	1
0123801	0	呼吸内	05	2023	3
0123801	0	消化内	50	2023	3
0123801	0	腎臓内	08	2023	1
0123835	0	呼吸内	05	2023	1
0123876	0	リハ	31	2023	1
0123876	0	呼吸内	05	2023	1
0123876	0	心血外	15	2023	1
0123876	0	皮膚科	21	2023	1
0123876	0	脳卒中	09	2023	1
