hos_cd	ins	year	dep_cd	fie_name	intr
8900135	0	2023	10	小児科	3
8900135	0	2023	34	救急科	2
8900135	0	2023	14	消化外	1
8900325	0	2023	48	リウ膠	1
8900325	0	2023	16	乳甲外	3
8900325	0	2023	13	呼吸外	1
8900325	0	2023	34	救急科	1
8900325	0	2023	18	整形外	5
8900325	0	2023	32	歯口外	2
8900325	0	2023	22	泌尿器	1
8900325	0	2023	50	消化内	2
8900325	0	2023	14	消化外	1
8900325	0	2023	21	皮膚科	3
8900325	0	2023	26	眼科	1
8900325	0	2023	06	糖尿内	2
8900325	0	2023	36	総合診	2
8900325	0	2023	02	脳神内	1
8900416	0	2023	48	リウ膠	8
8900416	0	2023	31	リハ	1
8900416	0	2023	16	乳甲外	1
8900416	0	2023	05	呼吸内	1
8900416	0	2023	13	呼吸外	3
8900416	0	2023	07	循環内	2
8900416	0	2023	15	心血外	5
8900416	0	2023	34	救急科	3
8900416	0	2023	18	整形外	6
8900416	0	2023	22	泌尿器	5
8900416	0	2023	50	消化内	9
8900416	0	2023	14	消化外	3
8900416	0	2023	43	産婦人	1
8900416	0	2023	21	皮膚科	11
8900416	0	2023	26	眼科	1
8900416	0	2023	25	耳鼻科	1
8900416	0	2023	09	脳卒中	1
8900416	0	2023	02	脳神内	2
8900416	0	2023	20	脳神外	2
8900416	0	2023	08	腎臓内	1
8900416	0	2023	01	血液内	2
8900432	0	2023	15	心血外	1
8900432	0	2023	50	消化内	1
8900598	0	2023	48	リウ膠	1
8900598	0	2023	05	呼吸内	4
8900598	0	2023	19	形成外	1
8900598	0	2023	07	循環内	1
8900598	0	2023	15	心血外	1
8900598	0	2023	50	消化内	1
8900598	0	2023	14	消化外	1
8900598	0	2023	02	脳神内	1
8900598	0	2023	01	血液内	1
8900713	0	2023	15	心血外	1
8900713	0	2023	18	整形外	1
8900713	0	2023	50	消化内	1
8900713	0	2023	02	脳神内	1
8900846	0	2023	15	心血外	2
8900846	0	2023	18	整形外	1
8900846	0	2023	36	総合診	1
8901315	0	2023	48	リウ膠	1
8901315	0	2023	16	乳甲外	3
8901315	0	2023	05	呼吸内	7
8901315	0	2023	13	呼吸外	1
8901315	0	2023	10	小児科	1
8901315	0	2023	19	形成外	4
8901315	0	2023	07	循環内	18
8901315	0	2023	15	心血外	4
8901315	0	2023	30	放核医	2
8901315	0	2023	34	救急科	4
8901315	0	2023	18	整形外	14
8901315	0	2023	32	歯口外	1
8901315	0	2023	22	泌尿器	7
8901315	0	2023	50	消化内	13
8901315	0	2023	14	消化外	7
8901315	0	2023	43	産婦人	1
8901315	0	2023	21	皮膚科	6
8901315	0	2023	25	耳鼻科	9
8901315	0	2023	09	脳卒中	5
8901315	0	2023	02	脳神内	1
8901315	0	2023	20	脳神外	1
8901315	0	2023	08	腎臓内	3
8901315	0	2023	01	血液内	1
8901794	0	2023	13	呼吸外	2
8901794	0	2023	15	心血外	1
8901901	0	2023	48	リウ膠	1
8901901	0	2023	16	乳甲外	1
8901901	0	2023	05	呼吸内	3
8901901	0	2023	12	心療科	1
8901901	0	2023	18	整形外	3
8901901	0	2023	22	泌尿器	1
8901901	0	2023	50	消化内	4
8901901	0	2023	25	耳鼻科	5
8901901	0	2023	20	脳神外	1
8901968	0	2023	15	心血外	1
8902289	0	2023	31	リハ	2
8902289	0	2023	12	心療科	1
8902289	0	2023	18	整形外	1
8902289	0	2023	06	糖尿内	1
8902339	0	2023	13	呼吸外	1
8902347	0	2023	48	リウ膠	2
8902347	0	2023	16	乳甲外	2
8902347	0	2023	05	呼吸内	1
8902347	0	2023	13	呼吸外	1
8902347	0	2023	10	小児科	1
8902347	0	2023	19	形成外	1
8902347	0	2023	07	循環内	8
8902347	0	2023	15	心血外	1
8902347	0	2023	34	救急科	4
8902347	0	2023	18	整形外	13
8902347	0	2023	22	泌尿器	4
8902347	0	2023	50	消化内	14
8902347	0	2023	14	消化外	5
8902347	0	2023	43	産婦人	1
8902347	0	2023	21	皮膚科	5
8902347	0	2023	06	糖尿内	2
8902347	0	2023	36	総合診	2
8902347	0	2023	25	耳鼻科	1
8902347	0	2023	09	脳卒中	6
8902347	0	2023	02	脳神内	6
8902347	0	2023	20	脳神外	1
8902347	0	2023	08	腎臓内	2
8902347	0	2023	01	血液内	1
8902461	0	2023	16	乳甲外	1
8902461	0	2023	05	呼吸内	1
8902461	0	2023	18	整形外	2
8902610	0	2023	05	呼吸内	1
8902610	0	2023	43	産婦人	3
8902610	0	2023	06	糖尿内	1
8902610	0	2023	08	腎臓内	1
8902628	0	2023	07	循環内	2
8902628	0	2023	50	消化内	2
8902636	0	2023	09	脳卒中	1
8902636	0	2023	02	脳神内	1
8902644	0	2023	02	脳神内	1
8902735	0	2023	08	腎臓内	1
8902784	0	2023	19	形成外	1
8902784	0	2023	50	消化内	4
8902784	0	2023	21	皮膚科	1
8902784	0	2023	09	脳卒中	1
8902958	0	2023	12	心療科	1
8902958	0	2023	34	救急科	1
8902958	0	2023	18	整形外	1
8902958	0	2023	20	脳神外	1
8903014	0	2023	12	心療科	1
8903055	0	2023	05	呼吸内	1
8903055	0	2023	07	循環内	1
8903055	0	2023	15	心血外	1
8903055	0	2023	14	消化外	1
8903055	0	2023	26	眼科	1
8903055	0	2023	06	糖尿内	2
8903055	0	2023	02	脳神内	1
8903055	0	2023	20	脳神外	1
8903055	0	2023	01	血液内	3
8903089	0	2023	31	リハ	1
8903089	0	2023	05	呼吸内	1
8903089	0	2023	17	小児外	1
8903089	0	2023	10	小児科	2
8903089	0	2023	19	形成外	2
8903089	0	2023	07	循環内	3
8903089	0	2023	12	心療科	1
8903089	0	2023	15	心血外	7
8903089	0	2023	29	放治療	1
8903089	0	2023	34	救急科	1
8903089	0	2023	18	整形外	3
8903089	0	2023	32	歯口外	1
8903089	0	2023	22	泌尿器	1
8903089	0	2023	50	消化内	2
8903089	0	2023	14	消化外	1
8903089	0	2023	21	皮膚科	3
8903089	0	2023	26	眼科	1
8903089	0	2023	06	糖尿内	2
8903089	0	2023	25	耳鼻科	2
8903089	0	2023	02	脳神内	4
8903089	0	2023	20	脳神外	5
8903089	0	2023	08	腎臓内	4
8903089	0	2023	01	血液内	2
8903089	0	2023	37	麻酔科	1
8903113	0	2023	17	小児外	1
8903154	0	2023	05	呼吸内	1
8903154	0	2023	07	循環内	3
8903154	0	2023	18	整形外	13
8903154	0	2023	50	消化内	1
8903154	0	2023	08	腎臓内	1
8903162	0	2023	48	リウ膠	1
8903162	0	2023	10	小児科	1
8903162	0	2023	21	皮膚科	1
8903162	0	2023	26	眼科	1
8903162	0	2023	06	糖尿内	1
8903162	0	2023	36	総合診	1
8903162	0	2023	25	耳鼻科	2
8903162	0	2023	08	腎臓内	2
8903162	0	2023	27	臨腫瘍	1
9800011	0	2023	31	リハ	3
9800011	0	2023	16	乳甲外	89
9800011	0	2023	05	呼吸内	4
9800011	0	2023	10	小児科	10
9800011	0	2023	19	形成外	4
9800011	0	2023	12	心療科	4
9800011	0	2023	15	心血外	1
9800011	0	2023	29	放治療	6
9800011	0	2023	18	整形外	5
9800011	0	2023	32	歯口外	2
9800011	0	2023	22	泌尿器	1
9800011	0	2023	50	消化内	4
9800011	0	2023	43	産婦人	3
9800011	0	2023	21	皮膚科	2
9800011	0	2023	26	眼科	1
9800011	0	2023	06	糖尿内	2
9800011	0	2023	25	耳鼻科	17
9800011	0	2023	02	脳神内	8
9800011	0	2023	20	脳神外	179
9800011	0	2023	08	腎臓内	1
9800011	0	2023	27	臨腫瘍	2
9800011	0	2023	01	血液内	8
9800011	0	2023	37	麻酔科	1
9800037	0	2023	31	リハ	6
9800037	0	2023	16	乳甲外	2
9800037	0	2023	10	小児科	8
9800037	0	2023	15	心血外	3
9800037	0	2023	18	整形外	8
9800037	0	2023	21	皮膚科	3
9800037	0	2023	26	眼科	2
9800037	0	2023	25	耳鼻科	3
9800037	0	2023	02	脳神内	3
9800037	0	2023	20	脳神外	4
9800037	0	2023	01	血液内	1
9900027	0	2023	48	リウ膠	5
9900027	0	2023	31	リハ	1
9900027	0	2023	16	乳甲外	5
9900027	0	2023	05	呼吸内	5
9900027	0	2023	13	呼吸外	3
9900027	0	2023	17	小児外	1
9900027	0	2023	10	小児科	1
9900027	0	2023	07	循環内	7
9900027	0	2023	30	放核医	1
9900027	0	2023	34	救急科	1
9900027	0	2023	18	整形外	3
9900027	0	2023	32	歯口外	1
9900027	0	2023	22	泌尿器	6
9900027	0	2023	50	消化内	12
9900027	0	2023	14	消化外	6
9900027	0	2023	43	産婦人	2
9900027	0	2023	21	皮膚科	1
9900027	0	2023	06	糖尿内	3
9900027	0	2023	36	総合診	1
9900027	0	2023	25	耳鼻科	5
9900027	0	2023	09	脳卒中	3
9900027	0	2023	02	脳神内	11
9900027	0	2023	20	脳神外	2
9900027	0	2023	08	腎臓内	1
